Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Qatar,7.41E-11,-4.23E-10,5.78E-10,2.59E-11,-3.68E-10,4.40572E-10,7.55911E-11,-4.55136E-11,1.38302E-10,1.0833E-10,-6.47891E-10,7.1137E-10,2.66489E-12,-4.07444E-11,5.67646E-11,1.96327E-12,-4.52367E-11,5.96251E-11,3.09025E-10,-2.54301E-09,3.82167E-09,4.36255E-10,-2.75459E-09,3.5186E-09,4.01455E-10,-4.05739E-10,8.47204E-10,7.69755E-10,-4.22617E-09,5.15512E-09,4.04385E-12,-2.77422E-11,8.06023E-11,1.58046E-11,-1.24603E-10,2.58713E-10,9.41864E-10,-5.39869E-09,8.38913E-09,6.82346E-10,-4.48935E-09,7.2605E-09,7.6148E-10,-8.01954E-10,1.37858E-09,9.24595E-10,-4.95366E-09,8.59541E-09,1.06012E-11,-3.39199E-10,4.4782E-10,3.3832E-11,-4.78661E-10,6.34755E-10,2.4005E-12,-1.63607E-11,1.99513E-11,2.20283E-12,-1.2949E-11,1.63299E-11,2.11145E-12,-1.34639E-12,4.07398E-12,3.05543E-12,-1.94031E-11,1.88842E-11,3.02534E-14,-5.77452E-13,7.97555E-13,1.23227E-13,-1.12429E-12,1.67114E-12,1.31548E-10,-5.06555E-10,9.70015E-10,1.14045E-10,-7.53492E-10,7.97036E-10,7.7259E-11,-9.54615E-11,1.68795E-10,1.67121E-10,-8.42071E-10,1.09879E-09,2.52218E-12,-2.92677E-11,5.89585E-11,5.63558E-12,-6.02518E-11,7.19056E-11
RŽunion,1.24E-09,-8.30E-11,2.67149E-09,4.89E-10,-1.22E-09,3.03731E-09,0,0,0,1.57201E-09,3.52212E-10,2.94978E-09,5.29165E-10,-6.10094E-10,2.39739E-09,7.77959E-10,-6.91626E-10,2.87015E-09,1.14731E-08,-1.12171E-10,2.07186E-08,1.10465E-08,-1.49881E-09,2.24735E-08,0,0,0,1.65944E-08,1.06499E-08,2.46893E-08,1.81874E-09,-1.43288E-09,1.11075E-08,9.34537E-09,-3.15835E-09,2.14201E-08,2.54805E-07,4.16598E-08,5.32713E-07,1.95868E-07,-8.28599E-08,5.53617E-07,0,0,0,2.40142E-07,-1.75958E-08,4.84483E-07,5.2495E-08,-7.57393E-08,3.33355E-07,2.03258E-07,-3.57768E-08,4.78361E-07,2.15742E-10,-1.20142E-10,4.82159E-10,1.9278E-10,-9.68292E-11,5.45243E-10,0,0,0,2.58112E-10,6.39451E-11,5.1123E-10,4.74875E-11,-8.34022E-11,3.68147E-10,1.52017E-10,-4.43925E-11,5.08562E-10,3.83652E-09,-2.21228E-09,8.76405E-09,3.46759E-09,-1.70439E-09,9.57296E-09,0,0,0,4.6295E-09,1.10893E-09,9.12688E-09,8.53938E-10,-1.64029E-09,6.53258E-09,1.88305E-09,-1.81061E-09,7.47462E-09
MARSHALL_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,3.00E-10,-2.50E-10,7.20E-10,1.31E-10,-8.91E-10,1.09792E-09,1.90288E-10,-7.1059E-10,1.38739E-09,4.32609E-10,-8.57299E-10,2.31591E-09,1.30915E-10,-5.80515E-10,8.17785E-10,9.74265E-11,-5.49615E-10,8.98673E-10,7.84417E-10,-6.30217E-10,1.65998E-09,9.90579E-10,-6.33152E-10,3.83665E-09,3.86427E-10,-2.27866E-09,2.47751E-09,1.46496E-09,-4.13625E-10,5.29855E-09,1.95641E-10,-2.96965E-10,1.13998E-09,6.90179E-10,-6.31179E-10,2.60692E-09,1.11897E-08,-4.97851E-09,2.44336E-08,8.1521E-09,-1.58788E-08,4.06225E-08,5.40623E-09,-2.41167E-08,3.44656E-08,1.01814E-08,-2.31506E-08,4.05191E-08,2.08281E-09,-1.18018E-08,2.20806E-08,3.08136E-09,-9.26746E-09,1.99781E-08,6.82512E-11,-3.59539E-11,1.51233E-10,6.22933E-11,-8.18249E-11,2.34954E-10,3.70526E-11,-9.64304E-11,1.84721E-10,8.23613E-11,-8.33466E-11,2.72262E-10,1.4449E-11,-5.7186E-11,1.16481E-10,4.8786E-11,-5.78795E-11,1.89546E-10,6.81704E-11,-3.48707E-11,1.57205E-10,6.19901E-11,-1.00915E-10,2.56412E-10,3.26577E-11,-5.75136E-11,1.97597E-10,8.31819E-11,-1.27619E-10,2.99737E-10,1.46843E-11,-5.59566E-11,1.24795E-10,3.32001E-11,-5.93656E-11,1.68768E-10
Philippines,1.18E-09,-9.62E-10,4.34E-09,6.68E-10,-1.86E-09,4.6975E-09,5.00807E-10,-1.72692E-09,3.39998E-09,1.53524E-09,-2.55041E-09,5.91006E-09,5.25381E-10,-1.03956E-09,3.53351E-09,6.50244E-10,-1.63973E-09,4.57847E-09,7.38909E-09,-4.30441E-10,1.66237E-08,7.29703E-09,-7.27369E-10,1.69416E-08,1.88498E-09,-7.31312E-09,1.10458E-08,1.1005E-08,4.53463E-09,2.12455E-08,1.15993E-09,-1.11181E-09,7.73078E-09,5.84688E-09,-2.76732E-09,1.67581E-08,8.6122E-08,7.97191E-09,2.7108E-07,7.07203E-08,-2.16951E-08,2.63351E-07,4.64303E-08,2.03473E-09,1.59229E-07,8.52222E-08,-1.04305E-08,2.51947E-07,1.72974E-08,-3.21885E-08,1.52693E-07,6.73448E-08,-1.8926E-08,2.38578E-07,6.7384E-10,-3.20771E-10,2.37048E-09,6.30951E-10,-3.50358E-10,2.20781E-09,2.7752E-10,-6.23024E-10,1.50997E-09,8.09882E-10,-1.50508E-10,2.75254E-09,1.52677E-10,-3.18228E-10,1.60053E-09,4.73363E-10,-2.77853E-10,2.33164E-09,2.21358E-09,-1.06939E-09,7.75419E-09,2.06677E-09,-1.10305E-09,7.23255E-09,7.7435E-10,-9.21653E-10,3.91177E-09,2.64156E-09,-5.1625E-10,8.75895E-09,5.01673E-10,-1.08995E-09,5.21636E-09,1.05268E-09,-1.40375E-09,5.83746E-09
Puerto Rico,3.75E-09,-9.07E-10,1.56E-08,1.53E-09,-3.78E-09,1.50939E-08,2.40259E-09,-2.48605E-09,1.57682E-08,4.6997E-09,1.28994E-09,1.75536E-08,1.48077E-09,-2.12441E-09,1.15532E-08,1.38907E-11,-1.0088E-10,1.46972E-10,3.90608E-08,-6.56385E-09,1.56583E-07,4.45901E-08,-6.49702E-09,1.59042E-07,2.01908E-08,-2.70745E-08,1.71366E-07,7.24839E-08,1.79192E-08,1.93107E-07,7.79363E-09,-5.5005E-09,8.16862E-08,1.30506E-10,-6.04382E-11,3.64996E-10,4.52204E-07,-5.0445E-08,1.51607E-06,3.41075E-07,-1.55469E-07,1.40038E-06,2.90636E-07,-6.70686E-08,1.32943E-06,3.93137E-07,3.53499E-08,1.35022E-06,8.16125E-08,-1.47498E-07,7.8534E-07,1.01709E-10,-1.3078E-10,5.41453E-10,2.93178E-09,-1.17672E-09,1.21617E-08,2.54135E-09,-1.38082E-09,1.04688E-08,1.71235E-09,-1.83811E-09,9.11937E-09,3.22768E-09,1.07546E-09,1.07935E-08,6.15621E-10,-1.04303E-09,7.56453E-09,4.52854E-11,-1.51818E-11,1.77914E-10,1.49609E-08,-5.01098E-09,6.17929E-08,1.26986E-08,-6.5623E-09,5.2184E-08,6.66486E-09,-3.85448E-09,4.78905E-08,1.58069E-08,4.37584E-09,5.93721E-08,2.96287E-09,-5.10609E-09,3.62416E-08,1.73258E-10,-1.95214E-10,6.7947E-10
Russian Federation,6.90E-11,-2.76E-10,4.37E-10,2.78E-11,-3.07E-10,4.59397E-10,5.89028E-11,-2.5743E-10,3.89765E-10,1.02171E-10,-5.27603E-10,7.86524E-10,3.85032E-11,-2.26481E-10,2.75085E-10,2.21567E-11,-2.92635E-10,4.26585E-10,2.2468E-10,-7.90483E-10,1.3919E-09,2.79125E-10,-1.28773E-09,2.14636E-09,1.90847E-10,-1.18836E-09,1.35892E-09,4.504E-10,-2.07573E-09,3.20658E-09,6.42784E-11,-2.94303E-10,4.83712E-10,2.12432E-10,-1.22342E-09,1.83753E-09,1.29086E-09,-5.90119E-09,7.97072E-09,1.22234E-09,-8.9949E-09,1.23425E-08,1.07718E-09,-6.04684E-09,8.88033E-09,1.63588E-09,-1.1672E-08,1.52155E-08,4.36904E-10,-3.40122E-09,4.70827E-09,4.93999E-10,-5.84179E-09,7.71878E-09,8.61799E-12,-2.36188E-11,4.55207E-11,7.64934E-12,-3.41225E-11,5.68429E-11,5.73887E-12,-2.52143E-11,3.99188E-11,1.08303E-11,-4.74955E-11,7.32065E-11,2.3194E-12,-1.41625E-11,1.91715E-11,6.23156E-12,-3.36155E-11,5.55467E-11,1.23755E-11,-2.58547E-11,5.48485E-11,1.08656E-11,-4.10498E-11,7.07489E-11,6.58619E-12,-1.49685E-11,3.83546E-11,1.46628E-11,-5.20761E-11,8.48553E-11,2.99759E-12,-1.46175E-11,2.37573E-11,5.56764E-12,-2.91961E-11,4.6714E-11
Rwanda,1.55E-09,-5.86E-10,3.75E-09,7.36E-10,-2.13E-09,4.17588E-09,1.0469E-09,-1.986E-09,4.07014E-09,2.02021E-09,-1.21137E-09,6.63785E-09,6.32076E-10,-1.54329E-09,3.42571E-09,7.76482E-10,-2.00072E-09,3.83625E-09,4.84469E-09,-1.60252E-09,1.06895E-08,5.4097E-09,-2.00087E-09,1.39089E-08,2.58686E-09,-9.30566E-09,1.18627E-08,8.40834E-09,-6.34034E-10,1.82797E-08,9.22232E-10,-1.1016E-09,5.62126E-09,4.16108E-09,-2.57352E-09,1.19179E-08,2.44792E-08,-1.68219E-09,5.14842E-08,1.9044E-08,-9.971E-09,5.35555E-08,1.69357E-08,-6.12102E-09,4.85459E-08,2.3187E-08,-7.07186E-09,5.63562E-08,4.53796E-09,-1.0511E-08,3.24471E-08,1.57212E-08,-6.81215E-09,4.20041E-08,3.44696E-10,-1.98046E-10,7.34174E-10,3.14185E-10,-1.79334E-10,8.99234E-10,2.05494E-10,-3.29356E-10,6.89187E-10,4.09273E-10,-2.62934E-11,1.09958E-09,7.13728E-11,-1.90618E-10,5.63759E-10,2.52978E-10,-1.11271E-10,7.51819E-10,8.45226E-10,-5.82507E-10,1.81932E-09,7.93548E-10,-4.61411E-10,2.42874E-09,4.28209E-10,-3.73551E-10,1.69034E-09,1.03114E-09,-1.80722E-10,2.88735E-09,1.77916E-10,-5.16848E-10,1.40112E-09,4.17588E-10,-5.02525E-10,1.62165E-09
Saudi Arabia,4.47E-11,-2.27E-10,2.91E-10,1.23E-11,-1.93E-10,2.44583E-10,4.20041E-11,-2.15457E-12,9.23945E-11,6.66773E-11,-3.28338E-10,3.92174E-10,9.48668E-12,-9.77938E-11,1.41726E-10,2.41249E-12,-5.55876E-11,7.32683E-11,9.53317E-11,-7.60208E-10,9.46747E-10,1.37553E-10,-7.32055E-10,1.04446E-09,1.18976E-10,-3.27847E-11,2.76418E-10,2.53448E-10,-1.1069E-09,1.71603E-09,1.40506E-11,-6.64152E-11,2.05706E-10,1.9421E-11,-1.53114E-10,3.1791E-10,9.29941E-10,-4.24033E-09,6.82844E-09,6.64542E-10,-3.49004E-09,5.39061E-09,6.51679E-10,-1.97132E-10,1.95526E-09,9.12753E-10,-4.276E-09,6.18391E-09,7.36499E-11,-1.19602E-09,2.07329E-09,4.15733E-11,-5.88186E-10,7.79996E-10,1.33426E-12,-4.56129E-12,7.94094E-12,1.16788E-12,-4.64705E-12,6.83445E-12,1.00431E-12,-1.28075E-13,2.52814E-12,1.71013E-12,-6.11186E-12,8.26768E-12,1.59595E-13,-1.73744E-12,3.06617E-12,1.51423E-13,-1.38155E-12,2.05352E-12,5.99862E-11,-3.02482E-10,4.49303E-10,5.29174E-11,-2.42916E-10,4.33666E-10,3.47658E-11,-1.25938E-11,7.4901E-11,7.50933E-11,-3.19528E-10,6.33651E-10,8.1892E-12,-6.1535E-11,1.32122E-10,6.92509E-12,-7.40383E-11,8.83587E-11
Saint Kitts and Nevis,3.54E-09,-3.81E-09,1.30E-08,1.58E-09,-6.48E-09,1.07227E-08,2.24016E-09,-5.32279E-09,1.02986E-08,4.57798E-09,-6.01834E-09,1.69075E-08,1.4425E-09,-4.77827E-09,8.01364E-09,1.60522E-09,-4.76836E-09,1.12071E-08,2.74437E-08,-3.56041E-08,8.89098E-08,2.80768E-08,-4.05937E-08,1.01537E-07,1.43947E-08,-4.85919E-08,6.94872E-08,4.45604E-08,-5.13647E-08,1.46921E-07,4.48439E-09,-9.60636E-09,3.13449E-08,2.18862E-08,-3.25641E-08,9.3612E-08,3.38574E-07,3.40913E-08,9.09774E-07,2.55508E-07,-1.05256E-07,8.21271E-07,2.39038E-07,2.97731E-08,6.95146E-07,3.15633E-07,-1.93402E-08,7.54169E-07,6.16906E-08,-1.19002E-07,4.34915E-07,2.4441E-07,-5.04346E-08,7.47396E-07,3.90696E-09,-4.00741E-09,1.04923E-08,3.50023E-09,-4.68631E-09,1.0669E-08,2.32834E-09,-4.04915E-09,8.93486E-09,4.64177E-09,-2.51628E-09,1.37899E-08,8.20461E-10,-2.46861E-09,6.29386E-09,2.63858E-09,-2.96478E-09,1.23895E-08,1.98034E-08,-1.16446E-08,4.5729E-08,1.76191E-08,-1.18689E-08,4.58104E-08,9.74918E-09,-9.32191E-09,3.47097E-08,2.31124E-08,8.653E-10,6.03988E-08,4.08583E-09,-1.19613E-08,2.59122E-08,9.23939E-09,-1.12263E-08,4.10009E-08
Seychelles,0,0,0.00E+00,0,0,0,1.21446E-08,8.26038E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43423E-07,7.78501E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63884E-06,3.18583E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02409E-08,1.37673E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96165E-08,1.31025E-08,6.23855E-05,0,0,0,0,0,0,0,0,0
South Africa,6.70E-10,-9.80E-10,2.96E-09,2.27E-10,-1.29E-09,2.71535E-09,4.8383E-10,-5.30997E-10,2.50973E-09,9.68172E-10,-1.52263E-09,3.66583E-09,2.47024E-10,-8.82435E-10,2.06967E-09,2.03733E-10,-9.77669E-10,2.29315E-09,2.22861E-09,-4.24336E-09,1.00031E-08,2.70703E-09,-5.3159E-09,1.14596E-08,1.56743E-09,-3.19938E-09,9.06316E-09,4.67926E-09,-7.54375E-09,1.57756E-08,4.44581E-10,-1.20703E-09,4.19274E-09,1.87265E-09,-4.13952E-09,9.43536E-09,2.64042E-08,-4.09237E-08,1.05615E-07,1.73127E-08,-3.82862E-08,8.42111E-08,1.31698E-08,-6.75298E-09,6.19919E-08,2.28971E-08,-3.9602E-08,9.37613E-08,3.48903E-09,-2.15658E-08,4.73054E-08,1.30625E-08,-2.40845E-08,6.6135E-08,2.30383E-10,-2.87274E-10,9.66525E-10,2.04565E-10,-3.36621E-10,9.82526E-10,1.48318E-10,-1.87655E-10,7.5427E-10,2.90132E-10,-4.25318E-10,1.15294E-09,4.37696E-11,-1.9603E-10,5.75478E-10,1.51404E-10,-2.73471E-10,9.44334E-10,6.73034E-10,-9.28593E-10,2.72025E-09,5.84595E-10,-1.0583E-09,2.62158E-09,3.34135E-10,-2.04946E-10,1.64867E-09,8.05999E-10,-1.28239E-09,3.3223E-09,1.35376E-10,-5.58156E-10,1.44605E-09,2.86081E-10,-7.31255E-10,1.81303E-09
Senegal,8.69E-11,-7.31E-11,3.42E-10,3.73E-11,-1.55E-10,3.36836E-10,6.58023E-11,-1.18956E-10,2.86947E-10,1.20955E-10,-1.95373E-10,5.18457E-10,3.43478E-11,-1.01828E-10,2.82817E-10,2.22291E-11,-1.47686E-10,2.88038E-10,2.87562E-10,-5.01699E-10,1.03296E-09,3.32286E-10,-8.91233E-10,1.32956E-09,2.14217E-10,-6.72768E-10,1.05304E-09,5.52804E-10,-1.33371E-09,1.94689E-09,5.83548E-11,-1.95011E-10,5.34644E-10,2.23331E-10,-7.61914E-10,1.09347E-09,1.13399E-09,-7.44066E-10,4.12226E-09,8.57024E-10,-1.0877E-09,4.40892E-09,7.32856E-10,-9.23035E-10,3.48692E-09,1.07536E-09,-1.58873E-09,4.70396E-09,1.86253E-10,-8.53469E-10,2.82578E-09,1.63615E-10,-1.11877E-09,2.04286E-09,1.35804E-11,-1.09581E-11,4.96501E-11,1.21029E-11,-1.94484E-11,5.40996E-11,9.45509E-12,-1.29143E-11,4.33107E-11,1.65515E-11,-2.9214E-11,6.57693E-11,2.81802E-12,-9.92694E-12,3.58651E-11,8.89864E-12,-1.82992E-11,5.48514E-11,6.51523E-11,-2.83511E-11,1.95412E-10,5.85715E-11,-6.42488E-11,2.25383E-10,3.71895E-11,-2.35746E-11,1.56957E-10,7.88117E-11,-8.399E-11,2.4562E-10,1.38911E-11,-3.6647E-11,1.50007E-10,2.85099E-11,-5.59881E-11,1.75801E-10
"Saint Helena, Ascension and Tristan da Cunha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49832E-07,3.34759E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22009E-07,1.3328E-07,5.02659E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,6.11E-10,-7.03E-10,1.89E-09,2.76E-10,-1.41E-09,2.86853E-09,3.98353E-10,-1.32722E-09,2.86411E-09,8.68052E-10,-2.28725E-09,3.93678E-09,2.82467E-10,-1.03213E-09,1.4627E-09,1.88102E-10,-1.23601E-09,1.84174E-09,1.7319E-09,-1.72475E-09,4.51933E-09,2.20868E-09,-2.01697E-09,7.81829E-09,9.17693E-10,-5.01257E-09,6.82543E-09,3.31851E-09,-1.23231E-09,1.09171E-08,4.3963E-10,-5.57553E-10,2.60387E-09,1.57477E-09,-1.80265E-09,6.16399E-09,3.40297E-08,-1.5545E-08,9.19155E-08,2.30708E-08,-6.3149E-08,1.14884E-07,1.52153E-08,-5.71244E-08,9.58078E-08,2.86193E-08,-5.66959E-08,1.14118E-07,6.62459E-09,-2.93664E-08,6.20123E-08,7.58891E-09,-2.61853E-08,6.37526E-08,1.6254E-10,-1.10757E-10,4.74725E-10,1.51447E-10,-1.44312E-10,6.41923E-10,9.47087E-11,-2.14131E-10,4.67309E-10,1.99747E-10,-1.53544E-10,6.9927E-10,3.60199E-11,-1.26102E-10,3.22903E-10,1.15132E-10,-1.02729E-10,5.76573E-10,2.05102E-10,-1.19967E-10,6.02041E-10,1.90443E-10,-2.81272E-10,8.71522E-10,9.79395E-11,-2.65161E-10,6.02246E-10,2.48677E-10,-4.98802E-10,9.51587E-10,4.67323E-11,-1.82263E-10,4.53819E-10,1.00016E-10,-1.7784E-10,5.26533E-10
Sierra Leone,7.41E-10,-8.50E-10,2.09E-09,3.33E-10,-1.41E-09,2.21142E-09,4.86486E-10,-1.14081E-09,1.78974E-09,9.12673E-10,-2.3306E-09,3.83154E-09,3.04969E-10,-9.71536E-10,1.7967E-09,3.85905E-10,-1.09233E-09,2.30882E-09,2.47303E-09,-4.92352E-09,8.07606E-09,2.56584E-09,-7.99172E-09,1.16867E-08,1.41295E-09,-8.75676E-09,7.85922E-09,3.80557E-09,-1.11626E-08,1.99621E-08,4.37704E-10,-1.49239E-09,3.51227E-09,1.92021E-09,-6.80945E-09,9.35913E-09,1.46312E-08,1.14705E-10,2.98962E-08,1.13939E-08,-6.16402E-09,2.99844E-08,1.04851E-08,-3.37166E-10,2.68447E-08,1.36587E-08,-3.60822E-09,3.51778E-08,2.75269E-09,-6.95541E-09,1.78533E-08,1.04114E-08,-3.74232E-09,2.89515E-08,2.02583E-10,-1.77165E-10,4.68942E-10,1.81462E-10,-2.09822E-10,6.42743E-10,1.25235E-10,-2.95399E-10,4.53339E-10,2.31205E-10,-2.47582E-10,8.88338E-10,4.1537E-11,-1.44191E-10,3.88183E-10,1.32038E-10,-1.7051E-10,7.3195E-10,3.42958E-10,-2.47539E-10,7.47543E-10,3.08864E-10,-2.44795E-10,1.07325E-09,1.75641E-10,-1.7298E-10,6.24351E-10,3.98107E-10,-1.34361E-10,1.58407E-09,7.25597E-11,-2.44157E-10,5.40659E-10,1.5663E-10,-2.99961E-10,9.20913E-10
San Marino,3.96E-10,-1.20E-10,1.73E-09,2.41E-10,-4.00E-10,1.88399E-09,2.74956E-10,-3.88393E-10,1.72382E-09,6.19462E-10,-2.29023E-11,2.03897E-09,1.81195E-10,-3.61046E-10,1.32268E-09,1.18301E-10,-5.51734E-10,1.43785E-09,1.50347E-09,-5.48547E-10,4.87796E-09,1.89427E-09,-2.11408E-10,5.1532E-09,8.16909E-10,-1.65886E-09,4.9293E-09,2.95356E-09,8.04185E-10,6.31875E-09,3.46862E-10,-2.53568E-10,2.95611E-09,1.33041E-09,-6.63552E-10,4.67366E-09,3.48694E-08,1.28236E-08,9.58328E-08,1.95382E-08,-5.00409E-09,9.01967E-08,9.36513E-09,-8.18249E-09,5.63195E-08,2.48412E-08,-1.54414E-09,8.70763E-08,4.46321E-09,-6.52733E-09,6.87695E-08,1.04322E-08,-1.1791E-08,6.63887E-08,1.59133E-10,-6.80072E-11,6.74655E-10,1.55815E-10,-5.9064E-11,6.18892E-10,9.31114E-11,-1.20321E-10,5.1477E-10,2.02265E-10,-8.99787E-12,6.73077E-10,3.81085E-11,-6.8123E-11,4.43966E-10,1.117E-10,-5.46002E-11,5.52087E-10,1.79534E-10,-6.44116E-11,6.88879E-10,1.74404E-10,-6.22275E-11,6.21526E-10,9.03172E-11,-6.54148E-11,4.75799E-10,2.17571E-10,-2.63108E-11,6.5957E-10,4.26278E-11,-6.88836E-11,4.49989E-10,8.14661E-11,-1.22929E-10,4.4967E-10
Singapore,1.67E-09,-1.34E-09,5.06E-09,8.45E-10,-3.91E-09,3.89912E-09,8.8382E-10,-3.09258E-09,5.89247E-09,2.0058E-09,-3.1232E-09,8.52911E-09,6.74211E-10,-2.45357E-09,3.18058E-09,9.33349E-10,-2.01159E-09,4.80027E-09,3.58948E-09,-9.64028E-11,5.84059E-09,3.46607E-09,-3.39968E-10,5.90177E-09,1.26186E-09,-5.6371E-09,6.66278E-09,5.15188E-09,3.18935E-09,7.59923E-09,5.47223E-10,-5.30647E-10,2.95261E-09,2.85577E-09,-1.21172E-09,6.57915E-09,6.60691E-08,9.43594E-09,1.18533E-07,4.81568E-08,-2.09501E-08,1.13117E-07,4.54183E-08,8.13779E-09,1.25425E-07,6.05011E-08,-6.48915E-09,1.20851E-07,1.23215E-08,-3.11544E-08,7.51304E-08,4.80729E-08,-1.23795E-08,1.30186E-07,6.18308E-10,-3.48799E-10,1.25644E-09,5.40175E-10,-4.02187E-10,1.09466E-09,3.26799E-10,-6.68215E-10,1.28066E-09,7.10657E-10,8.70947E-11,1.86777E-09,1.27297E-10,-3.231E-10,8.47262E-10,4.16845E-10,-1.56946E-10,1.51392E-09,1.26785E-09,-7.57049E-10,2.60161E-09,1.10168E-09,-7.07573E-10,2.28943E-09,5.83174E-10,-5.45575E-10,2.52341E-09,1.44453E-09,1.00243E-10,3.63933E-09,2.57078E-10,-6.65344E-10,1.73083E-09,5.93164E-10,-6.14321E-10,2.34846E-09
Somalia,3.59E-10,-9.33E-10,1.45E-09,8.46E-11,-8.10E-10,1.34157E-09,2.62296E-10,-8.4441E-11,1.06373E-09,4.00835E-10,-9.97883E-10,1.37577E-09,8.52906E-11,-3.78148E-10,7.61892E-10,7.09848E-11,-5.13797E-10,8.80629E-10,7.69841E-10,-3.03363E-09,4.27253E-09,1.03478E-09,-3.44542E-09,4.51801E-09,6.17826E-10,-6.64227E-10,3.49534E-09,1.53864E-09,-4.03403E-09,5.57885E-09,1.11901E-10,-6.36615E-10,1.24894E-09,5.38503E-10,-2.3437E-09,3.45007E-09,8.2742E-09,-1.9349E-08,3.44865E-08,5.7205E-09,-1.95623E-08,2.92642E-08,5.13057E-09,4.18202E-10,2.04083E-08,5.47649E-09,-1.15806E-08,2.00634E-08,6.84231E-10,-6.71072E-09,1.26454E-08,2.10717E-09,-8.5261E-09,1.38729E-08,8.42498E-11,-1.78338E-10,3.294E-10,7.366E-11,-1.93558E-10,3.14836E-10,5.44484E-11,-2.21386E-11,2.24271E-10,8.09893E-11,-2.00593E-10,2.82693E-10,8.86234E-12,-5.53485E-11,1.06864E-10,3.65981E-11,-9.38876E-11,2.11958E-10,3.92905E-10,-1.00784E-09,1.59365E-09,3.28296E-10,-9.13394E-10,1.64247E-09,1.83129E-10,-4.99252E-11,7.59727E-10,3.51272E-10,-1.06287E-09,1.67303E-09,6.30997E-11,-4.22706E-10,6.09245E-10,1.39164E-10,-6.13164E-10,9.98216E-10
