Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","81","Ghana","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","81","Ghana","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","81","Ghana","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","84","Greece","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","84","Greece","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","4.98","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","84","Greece","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","7.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","84","Greece","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","84","Greece","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.87","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","86","Grenada","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","86","Grenada","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","86","Grenada","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","86","Grenada","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","13.86","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","86","Grenada","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","89","Guatemala","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","89","Guatemala","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","89","Guatemala","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","89","Guatemala","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","4.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","89","Guatemala","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","90","Guinea","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","90","Guinea","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","90","Guinea","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","90","Guinea","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","90","Guinea","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.61","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.95","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","91","Guyana","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","91","Guyana","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.41","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","91","Guyana","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","91","Guyana","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","11.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","91","Guyana","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","93","Haiti","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","93","Haiti","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","93","Haiti","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","93","Haiti","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","93","Haiti","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","95","Honduras","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","95","Honduras","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","95","Honduras","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","95","Honduras","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","95","Honduras","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","11.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","9.7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","5.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","7.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","5.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","9.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","4.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","9.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","103","Iraq","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.99","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","103","Iraq","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.68","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","103","Iraq","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","103","Iraq","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","103","Iraq","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","104","Ireland","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","9.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","104","Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.96","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","104","Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","8","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","104","Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","8.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","104","Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","105","Israel","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","11.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","105","Israel","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.77","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","105","Israel","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.65","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","105","Israel","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","27.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","105","Israel","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","106","Italy","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","8.7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","106","Italy","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","106","Italy","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","10.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","106","Italy","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","106","Italy","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.61","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.84","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","15.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","110","Japan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.53","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","110","Japan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","110","Japan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","5.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","110","Japan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.81","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","110","Japan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","112","Jordan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","112","Jordan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.85","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","112","Jordan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","112","Jordan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","112","Jordan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","8.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","3.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","4.7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","114","Kenya","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","4.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","114","Kenya","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.81","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","114","Kenya","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","114","Kenya","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","114","Kenya","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.68","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","83","Kiribati","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","4.96","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","22.46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","3.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.64","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","119","Latvia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","119","Latvia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","119","Latvia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","10.95","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","119","Latvia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","119","Latvia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.8","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","123","Liberia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","123","Liberia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","123","Liberia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","123","Liberia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.65","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","123","Liberia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.08","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","15.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","8.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","11.85","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","11.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","8.23","Fc","Calculated data"
